flight_id,tow
251656294,63261.0
251657321,46197.0
251663970,49323.0
251663349,55086.0
251664275,170706.0
251665965,338816.0
251652717,71363.0
251668175,79854.0
251657807,65511.0
251661435,152645.0
251656048,37780.0
251669446,59102.0
251665106,303030.0
251651965,72427.0
251652072,77864.0
251655504,73858.0
251657878,63124.0
251652448,41032.0
251645781,44476.0
251670877,64371.0
251655987,43027.0
251659400,77537.0
251670646,219879.0
251668209,77861.0
251656013,186741.0
251646434,72590.0
251669922,189988.0
251663790,177199.0
251660529,82832.0
251660530,61145.0
251662971,65500.0
251668362,63212.0
251648285,65507.0
251660012,61364.0
251660892,68872.0
251664197,21697.0
251654278,69027.0
251665268,172247.0
251651089,55797.0
251663648,80607.0
251653766,69649.0
251661358,47481.0
251657083,71745.0
251660589,65851.0
251670385,246722.0
251670411,65720.0
251660612,65969.0
251661665,70982.0
251659454,72191.0
251667732,221863.0
251651917,60201.0
251648947,183247.0
251647451,67206.0
251659197,64277.0
251656138,56316.0
251656014,54508.0
251668338,43910.0
251653075,32263.0
251666445,34765.0
251654018,61924.0
251648337,186525.0
251654205,68787.0
251664247,32686.0
251660934,71311.0
251650045,37706.0
251656592,67973.0
251656624,63783.0
251663425,60529.0
251660179,64167.0
251649375,76269.0
251651580,42678.0
251670526,32596.0
251664198,33797.0
251665234,61321.0
251656815,32794.0
251645193,19227.0
251651298,34210.0
251651455,63127.0
251649200,22035.0
251652580,87001.0
251649285,47434.0
251661878,64211.0
251645613,34806.0
251662819,63847.0
251667482,215470.0
251664784,70972.0
251652452,34798.0
251645879,65593.0
251665004,64274.0
251652571,69382.0
251669390,69015.0
251649453,70336.0
251653742,58062.0
251656303,56984.0
251663974,63587.0
251649789,62502.0
251644990,42529.0
251648366,63961.0
251655177,58297.0
251661920,59662.0
251648868,81215.0
251661151,63202.0
251654524,59281.0
251645133,58205.0
251668657,68293.0
251661478,69917.0
251661507,57567.0
251669305,62926.0
251664979,59071.0
251645890,75657.0
251665997,64426.0
251658714,65123.0
251654556,63735.0
251671088,67071.0
251651990,181156.0
251662115,177496.0
251651326,43566.0
251645789,66368.0
251659179,63916.0
251657021,66751.0
251646440,69226.0
251653716,45810.0
251648129,305110.0
251656120,60509.0
251666180,59775.0
251649657,79938.0
251653938,27604.0
251656414,64808.0
251670089,49728.0
251653207,58566.0
251668826,175369.0
251664872,69721.0
251651508,60039.0
251650747,81590.0
251665128,68127.0
251645442,45591.0
251655181,69109.0
251651781,71872.0
251645134,65707.0
251651536,70262.0
251647608,57964.0
251659285,83218.0
251651707,73257.0
251651708,68182.0
251649315,181291.0
251659463,54514.0
251665367,57984.0
251656062,58556.0
251665104,76820.0
251654848,80920.0
251652482,181826.0
251665889,192879.0
251644660,228638.0
251656093,184174.0
251659605,60387.0
251649554,182163.0
251646465,59210.0
251657151,79820.0
251646517,79111.0
251648175,59753.0
251663948,57113.0
251649682,54935.0
251666556,67483.0
251663724,62629.0
251664645,68319.0
251661337,71158.0
251654882,74722.0
251667112,216850.0
251668878,169180.0
251655075,67616.0
251660872,52893.0
251646838,61963.0
251658275,137089.0
251647560,176535.0
251661671,63194.0
251669425,67171.0
251665196,78680.0
251670912,45751.0
251670913,216268.0
251659588,64944.0
251655340,73867.0
251646090,61009.0
251667849,62770.0
251652199,65193.0
251663199,60891.0
251667935,61640.0
251647967,207245.0
251652609,164665.0
251649685,29024.0
251656307,62286.0
251666374,63078.0
251661158,81916.0
251645199,34595.0
251657089,56853.0
251647015,65256.0
251663926,66668.0
251664873,65224.0
251670421,53156.0
251664874,149716.0
251657287,57787.0
251647071,63047.0
251668850,65389.0
251654051,34491.0
251661812,63414.0
251664620,33693.0
251647505,63402.0
251669334,64899.0
251655978,33838.0
251661779,35038.0
251660143,56487.0
251663473,190750.0
251660175,72774.0
251671425,72978.0
251689079,70365.0
251699052,63222.0
251675385,56174.0
251699157,173675.0
251682523,234704.0
251694804,200586.0
251675732,66053.0
251695930,55493.0
251680414,60937.0
251672998,30437.0
251673077,18260.0
251699158,41813.0
251699159,223381.0
251697204,62668.0
251673027,65918.0
251684037,59270.0
251677495,78315.0
251692595,62080.0
251675361,42984.0
251694600,61486.0
251685829,229382.0
251692600,68719.0
251696007,56512.0
251685622,34874.0
251677273,57855.0
251677295,66255.0
251682503,230248.0
251680816,72985.0
251683912,65727.0
251678818,73712.0
251675264,29415.0
251684214,182518.0
251694890,84847.0
251678886,56181.0
251673214,150680.0
251683947,58821.0
251697278,66182.0
251687342,67638.0
251672990,66158.0
251697258,21393.0
251689464,74922.0
251698642,61293.0
251678189,62069.0
251688462,59468.0
251672805,68393.0
251692130,47482.0
251680134,66369.0
251675147,57501.0
251679522,74828.0
251672530,60349.0
251698611,63236.0
251674675,45033.0
251679736,68163.0
251693844,42915.0
251694048,65293.0
251681208,67470.0
251676137,66942.0
251685890,60370.0
251694567,33309.0
251682585,34250.0
251689510,66836.0
251677611,50426.0
251672436,55715.0
251686281,29844.0
251692641,78475.0
251681407,42495.0
251686838,64299.0
251690573,63166.0
251697029,63918.0
251685253,69281.0
251692300,29290.0
251676877,32437.0
251676904,60275.0
251680408,57795.0
251683522,56833.0
251681817,168993.0
251672902,82365.0
251692425,29903.0
251683256,55859.0
251690297,30771.0
251677960,61084.0
251676252,63302.0
251676335,65481.0
251683128,38265.0
251692149,173255.0
251681791,66358.0
251697912,63613.0
251693952,52003.0
251697941,20878.0
251698321,34711.0
251694145,73541.0
251672905,33667.0
251675242,31276.0
251674774,71245.0
251693921,42188.0
251683434,44749.0
251688571,66300.0
251672945,78746.0
251672946,62046.0
251676285,65647.0
251683007,77407.0
251688350,68970.0
251679858,70367.0
251683308,69532.0
251674902,57248.0
251686989,66479.0
251697915,74969.0
251675028,56304.0
251682082,79554.0
251673755,45101.0
251672031,50824.0
251687131,59740.0
251682385,62037.0
251685868,56721.0
251672264,183720.0
251681017,43281.0
251688082,71227.0
251678187,36555.0
251683359,71891.0
251683360,72396.0
251698781,77639.0
251680510,57196.0
251673094,31346.0
251693010,61793.0
251697262,223191.0
251688117,35489.0
251674335,38812.0
251673414,59812.0
251671689,66776.0
251689957,56944.0
251693575,31059.0
251678146,32414.0
251678177,57298.0
251692342,57503.0
251688723,45050.0
251673698,61244.0
251671979,33982.0
251685368,39391.0
251677248,67384.0
251698197,69222.0
251686145,64233.0
251679309,66100.0
251682125,66349.0
251690905,40271.0
251699091,63195.0
251692585,52888.0
251680491,54035.0
251683929,63474.0
251685616,176824.0
251685922,87584.0
251677260,56923.0
251695865,65476.0
251680280,185060.0
251689929,50406.0
251688222,53039.0
251697738,64443.0
251690366,63097.0
251685182,39255.0
251672066,63690.0
251689097,35059.0
251687518,57249.0
251686073,64069.0
251674105,60498.0
251673071,59335.0
251673199,218962.0
251680906,155778.0
251687438,60538.0
251675463,64156.0
251694621,63593.0
251687937,37129.0
251693258,56498.0
251688017,43557.0
251697528,60514.0
251691671,63240.0
251674322,21199.0
251673315,69214.0
251682689,341889.0
251679477,74640.0
251693868,54215.0
251684701,76912.0
251681182,172708.0
251697604,81651.0
251688256,73334.0
251686512,53663.0
251688326,76818.0
251676073,77422.0
251674352,61039.0
251682568,68881.0
251696451,52841.0
251691057,66045.0
251685993,212424.0
251687700,44175.0
251682644,65876.0
251685995,62048.0
251681355,59931.0
251691705,76745.0
251688466,61369.0
251685122,219037.0
251692027,65230.0
251676663,44804.0
251683441,56238.0
251683711,54490.0
251675942,49355.0
251686201,64711.0
251689675,186707.0
251675944,244848.0
251671555,59464.0
251695077,68608.0
251689549,69820.0
251689550,187147.0
251682724,89113.0
251681066,224523.0
251671590,71913.0
251693452,43556.0
251697681,63297.0
251687878,33525.0
251684439,61455.0
251672068,69962.0
251678670,44394.0
251692925,52605.0
251672274,65910.0
251672275,57488.0
251692955,50809.0
251687625,145039.0
251694628,61768.0
251682645,74593.0
251680924,192564.0
251687238,75810.0
251672598,65300.0
251691916,49340.0
251688501,40125.0
251694024,22005.0
251695716,63641.0
251676806,58182.0
251688030,32946.0
251684404,171014.0
251689554,177057.0
251679463,32137.0
251680995,223232.0
251695684,61959.0
251685188,60129.0
251671981,57305.0
251690635,58552.0
251682169,58373.0
251676046,62120.0
251673399,58481.0
251686405,48733.0
251689931,52753.0
251674535,68515.0
251677966,76700.0
251695303,64873.0
251689709,72373.0
251698445,59777.0
251686343,44372.0
251678672,189722.0
251698073,78219.0
251685676,53704.0
251680656,79031.0
251672158,18905.0
251677254,63294.0
251678587,57369.0
251676880,177499.0
251683714,61518.0
251697106,81010.0
251676906,60015.0
251695904,33654.0
251695052,66161.0
251696881,60764.0
251695505,50299.0
251691997,45380.0
251691642,68108.0
251682787,68084.0
251679468,218187.0
251679489,58746.0
251671512,218393.0
251673305,69742.0
251671569,76728.0
251674308,77628.0
251684593,78120.0
251674118,152297.0
251678158,44274.0
251688615,51331.0
251681875,64569.0
251673643,64281.0
251697863,65201.0
251678554,62013.0
251682918,41004.0
251686330,255318.0
251674074,70016.0
251675804,39785.0
251694822,64531.0
251672396,70758.0
251682850,79869.0
251675912,54552.0
251676082,45599.0
251673812,62584.0
251673813,73140.0
251677022,65605.0
251683766,78438.0
251694259,67723.0
251673931,70398.0
251683640,19267.0
251689913,77465.0
251678033,50184.0
251696831,73077.0
251674562,79682.0
251681528,20948.0
251675827,233212.0
251678627,63273.0
251682992,69013.0
251689971,75711.0
251680160,81718.0
251676640,66375.0
251675013,68827.0
251680179,59782.0
251686920,186664.0
251683489,51207.0
251680261,21897.0
251672013,63771.0
251676826,205205.0
251692848,327136.0
251680770,221845.0
251684089,177324.0
251674156,62573.0
251688065,78075.0
251675292,52441.0
251698079,67013.0
251679926,44800.0
251690402,65445.0
251696953,64189.0
251672759,63513.0
251695640,90519.0
251676264,69586.0
251695458,69250.0
251697719,60719.0
251678243,55314.0
251674927,55931.0
251682069,61667.0
251698033,69319.0
251698034,78592.0
251695306,65820.0
251678237,33195.0
251685087,41965.0
251693747,56217.0
251686809,58353.0
251673680,76332.0
251681959,193582.0
251683491,31804.0
251672188,70984.0
251675508,67979.0
251673957,84332.0
251698232,67041.0
251698344,315628.0
251689790,19519.0
251676113,54086.0
251698798,58578.0
251680229,55945.0
251687149,122854.0
251685516,174139.0
251683827,61926.0
251698550,75843.0
251674480,64096.0
251686494,28043.0
251690062,59432.0
251686600,32120.0
251685278,56298.0
251671967,67309.0
251690531,59324.0
251685389,64108.0
251692462,65749.0
251679574,62088.0
251684711,30543.0
251688311,64083.0
251677972,60775.0
251684809,53914.0
251674797,67018.0
251692255,62630.0
251686811,58818.0
251679399,47314.0
251694235,69214.0
251696092,57284.0
251682266,69414.0
251683893,65121.0
251672163,201459.0
251682375,66519.0
251680668,77358.0
251694379,65477.0
251685778,64853.0
251696350,231008.0
251687602,87224.0
251677418,66057.0
251685963,74425.0
251687680,189282.0
251694557,56586.0
251694558,63650.0
251682577,62041.0
251679034,49009.0
251674053,63335.0
251686384,235348.0
251695414,49563.0
251695435,65256.0
251683347,76718.0
251692231,44357.0
251687054,222233.0
251681845,72075.0
251692339,44767.0
251695818,57991.0
251683721,75894.0
251676987,63659.0
251679516,81944.0
251683701,58169.0
251682184,61834.0
251673452,70436.0
251671834,67921.0
251671863,70295.0
251686930,74054.0
251684574,59758.0
251675334,63366.0
251687586,69654.0
251696359,67888.0
251677315,182088.0
251672294,69113.0
251672295,67365.0
251677532,65021.0
251679327,31889.0
251677702,27970.0
251675430,58696.0
251696275,203712.0
251691151,42936.0
251687910,185566.0
251691817,184075.0
251685413,78379.0
251673716,66764.0
251694068,76601.0
251673774,173257.0
251675203,184253.0
251690652,238234.0
251679766,50546.0
251681575,63916.0
251683199,59241.0
251672474,61822.0
251677896,57649.0
251685659,56133.0
251692662,65273.0
251694352,57309.0
251690938,56397.0
251694562,78248.0
251684257,63317.0
251693239,79703.0
251682874,59757.0
251687223,63180.0
251696182,43226.0
251675623,66837.0
251691692,66839.0
251688482,56811.0
251694034,230763.0
251688686,63225.0
251698840,190486.0
251697842,61072.0
251676723,64526.0
251675021,64632.0
251678437,54398.0
251678566,155078.0
251684822,59235.0
251674600,59822.0
251674630,66964.0
251697702,66782.0
251671794,20999.0
251679955,30509.0
251677630,61692.0
251698416,65037.0
251694866,56799.0
251682276,62495.0
251687310,237755.0
251677108,56305.0
251689320,161645.0
251681232,65357.0
251680128,54239.0
251685321,58341.0
251690679,59641.0
251688963,78336.0
251675246,59561.0
251675247,48624.0
251683138,63151.0
251679693,35261.0
251696872,64769.0
251695152,45795.0
251674571,80184.0
251693631,218268.0
251672641,58264.0
251685136,56616.0
251690486,178663.0
251678518,59425.0
251687058,66893.0
251683404,69890.0
251688628,71327.0
251690432,76855.0
251686897,60251.0
251693948,31505.0
251682048,62467.0
251681206,44650.0
251681207,65327.0
251674602,44751.0
251694650,51616.0
251691224,31308.0
251682737,30629.0
251675818,65867.0
251696618,59174.0
251672458,67956.0
251676012,69307.0
251694243,61827.0
251678835,67728.0
251698184,64961.0
251685118,246311.0
251695546,31044.0
251676684,31849.0
251696998,58284.0
251694121,32436.0
251687136,63363.0
251677919,166171.0
251697413,233961.0
251687823,76818.0
251723742,154020.0
251723743,169478.0
251712261,59883.0
251704116,228615.0
251713827,172432.0
251723782,69501.0
251720489,243528.0
251720491,70210.0
251725371,66897.0
251705736,207451.0
251709971,30929.0
251701885,78415.0
251712994,62602.0
251724491,65813.0
251701630,43450.0
251704895,66760.0
251716892,60292.0
251725196,33914.0
251708906,71920.0
251703667,33341.0
251723315,42797.0
251713559,33915.0
251711188,65714.0
251701455,157946.0
251699865,81677.0
251716131,38790.0
251711251,180033.0
251721174,65938.0
251702814,59282.0
251709361,39510.0
251724125,66487.0
251724714,66341.0
251705236,68468.0
251708539,69947.0
251708091,172305.0
251703329,32815.0
251703357,52768.0
251718035,69867.0
251711525,175474.0
251720219,59648.0
251720220,58423.0
251713603,78598.0
251707114,57015.0
251716937,71892.0
251710495,58142.0
251715383,58200.0
251723648,220050.0
251718376,35758.0
251719231,58340.0
251711083,56324.0
251707844,48813.0
251711275,58969.0
251723983,66698.0
251720762,70219.0
251704417,69060.0
251710946,34302.0
251722430,31378.0
251702815,33125.0
251714762,66346.0
251723014,152699.0
251703498,58650.0
251703501,45533.0
251721628,62433.0
251708121,70152.0
251722846,45578.0
251716317,324753.0
251724522,77770.0
251713047,67646.0
251721263,66704.0
251724523,69240.0
251721959,62217.0
251722066,63030.0
251718380,40786.0
251716733,62233.0
251720115,60857.0
251707071,69443.0
251716942,50468.0
251702363,59067.0
251708971,125613.0
251721646,59686.0
251713408,63830.0
251707758,65391.0
251724204,41595.0
251724235,41816.0
251714416,62575.0
251716177,56792.0
251699929,148690.0
251699460,62966.0
251700095,72311.0
251703334,41628.0
251714765,32483.0
251714916,70340.0
251717920,70377.0
251700464,57931.0
251703673,86791.0
251723347,227895.0
251711972,59463.0
251707142,52597.0
251702334,63790.0
251708885,66473.0
251720284,58737.0
251715359,48797.0
251715360,48344.0
251713682,58628.0
251717015,45812.0
251710204,35058.0
251720000,19956.0
251703731,26878.0
251710380,61767.0
251713610,33119.0
251713629,32519.0
251710916,31028.0
251702792,35007.0
251707731,59708.0
251699749,72117.0
251707979,78530.0
251716320,34927.0
251722990,88568.0
251709979,30128.0
251708479,59839.0
251713659,71920.0
251720386,29251.0
251713446,62468.0
251718453,63151.0
251710306,58202.0
251710476,20844.0
251715476,176194.0
251708769,57993.0
251723465,59703.0
251704389,67135.0
251704473,65111.0
251724209,33469.0
251724239,52664.0
251711139,66834.0
251714377,60303.0
251709623,37332.0
251707944,78090.0
251709656,172008.0
251712970,66916.0
251706436,69193.0
251704849,72450.0
251704877,67784.0
251704878,31008.0
251713025,32503.0
251706708,71208.0
251724725,165389.0
251710071,68571.0
251701960,65508.0
251723185,50563.0
251711981,31148.0
251716908,55452.0
251712275,148188.0
251705743,162479.0
251704132,152258.0
251725413,217354.0
251715685,58268.0
251707575,68243.0
251704345,68124.0
251722195,227447.0
251715743,74371.0
251715625,69253.0
251701463,196920.0
251720819,63536.0
251706172,63666.0
251712695,61179.0
251714283,73120.0
251720947,59743.0
251709734,178913.0
251716235,185827.0
251713081,67486.0
251721298,71643.0
251719790,206366.0
251701842,55277.0
251714851,64001.0
251706738,45769.0
251720035,29875.0
251710332,39990.0
251711945,74633.0
251702314,43763.0
251700762,58335.0
251715661,64110.0
251720705,56837.0
251710717,70682.0
251709172,79752.0
251717331,80460.0
251702581,145651.0
251705811,181655.0
251707428,58088.0
251702608,53863.0
251701041,57428.0
251710772,58046.0
251707907,51999.0
251724356,81942.0
251701175,62176.0
251722437,32324.0
251706092,65615.0
251715992,63043.0
251709502,59519.0
251722560,39459.0
251721514,58251.0
251724859,58022.0
251703580,61844.0
251700358,57232.0
251718292,72643.0
251703251,60518.0
251721974,53018.0
251718389,176862.0
251718427,61874.0
251710311,32153.0
251725079,78177.0
251725082,32966.0
251723440,62995.0
251716880,63010.0
251715723,63370.0
251700994,298283.0
251723910,58538.0
251700957,154167.0
251702655,20341.0
251710803,45371.0
251704291,56572.0
251724287,70142.0
251717803,60256.0
251706355,71583.0
251709291,59736.0
251724019,59601.0
251704478,168575.0
251709405,68823.0
251714253,70421.0
251716575,72949.0
251721573,70892.0
251722831,56463.0
251709789,80632.0
251708633,64225.0
251723331,64913.0
251705372,58937.0
251712320,71326.0
251704195,288601.0
251718920,225578.0
251715669,61306.0
251719011,57072.0
251722284,56574.0
251723943,67831.0
251722314,64604.0
251715586,79438.0
251704150,152163.0
251719333,159646.0
251719334,55874.0
251699811,66977.0
251714496,29350.0
251704364,72121.0
251712505,72457.0
251720773,59946.0
251716399,62744.0
251711675,74778.0
251703581,51882.0
251699958,61424.0
251717895,67266.0
251724441,73188.0
251708135,61003.0
251722880,33411.0
251710513,57966.0
251723710,186266.0
251711862,42926.0
251712379,70522.0
251704262,53976.0
251714033,170192.0
251717369,76498.0
251715558,181826.0
251722211,189319.0
251702641,49148.0
251700942,214740.0
251720926,60346.0
251724250,184889.0
251704658,188223.0
251701349,59105.0
251709542,31661.0
251699784,63057.0
251703115,58225.0
251703116,69207.0
251722686,172797.0
251721161,69237.0
251714071,62940.0
251712506,66565.0
251716343,53113.0
251700105,221929.0
251714772,156772.0
251703406,77957.0
251713175,61206.0
251710016,78969.0
251701875,77625.0
251714584,223114.0
251708137,57951.0
251724478,66307.0
251713549,50648.0
251705523,59600.0
251708892,68693.0
251712073,46059.0
251710484,58270.0
251702070,53896.0
251700970,181972.0
251718893,188380.0
251702664,45409.0
251702702,57168.0
251710684,69130.0
251710761,67929.0
251715677,37228.0
251723954,59739.0
251707563,54831.0
251717377,49029.0
251712303,182905.0
251711119,27245.0
251711121,63164.0
251707889,41493.0
251707991,77972.0
251719491,57255.0
251701512,76135.0
251724508,56370.0
251716509,62717.0
251703522,63512.0
251714557,152346.0
251720099,56987.0
251715346,58548.0
251708896,62367.0
251717001,54252.0
251707416,60675.0
251701033,29549.0
251701057,60874.0
251717320,80106.0
251717350,59766.0
251702705,58485.0
251710815,57285.0
251709249,52451.0
251709185,69702.0
251704341,55941.0
251720513,212090.0
251705982,53450.0
251720725,56861.0
251709347,79789.0
251707657,52349.0
251722414,58404.0
251711071,61602.0
251712703,60051.0
251700025,58379.0
251701655,68389.0
251711404,239731.0
251700081,68952.0
251703453,32501.0
251714905,57894.0
251716722,55144.0
251710256,63706.0
251715188,61206.0
251725088,19095.0
251725089,28580.0
251705442,33863.0
251710412,19151.0
251703925,59665.0
251707156,57587.0
251723640,54581.0
251718902,313212.0
251699305,228856.0
251709164,53800.0
251701036,52646.0
251704311,51861.0
251717297,64289.0
251719004,75180.0
251712425,181123.0
251721144,78538.0
251709300,59428.0
251719078,64158.0
251710933,51024.0
251706233,38227.0
251714405,63180.0
251716077,66782.0
251717933,61187.0
251724482,56186.0
251719604,54196.0
251718108,38135.0
251710086,76662.0
251703690,66251.0
251713448,221482.0
251725220,60965.0
251705595,30227.0
251705596,27392.0
251714513,69700.0
251701163,62818.0
251706049,54385.0
251699558,77930.0
251724147,63597.0
251699669,60672.0
251706160,67609.0
251711081,56379.0
251701309,190796.0
251712864,76908.0
251708060,31541.0
251722357,59904.0
251720728,233257.0
251715820,69258.0
251704574,62354.0
251712675,54298.0
251717655,57827.0
251716023,71074.0
251703229,52711.0
251711408,59294.0
251716347,55348.0
251722924,153762.0
251712208,43335.0
251713428,61214.0
251715059,63529.0
251723287,43120.0
251705355,32428.0
251706999,223194.0
251707065,63694.0
251710374,44003.0
251725123,70682.0
251718620,66827.0
251725194,41084.0
251720256,44342.0
251724349,64502.0
251703147,78827.0
251703149,19319.0
251709698,33768.0
251715828,32426.0
251710941,34648.0
251704440,20732.0
251719149,19954.0
251702878,66445.0
251704609,32419.0
251712777,57919.0
251709584,64517.0
251706285,218634.0
251719397,74611.0
251711210,64307.0
251721146,67134.0
251715794,64389.0
251701162,66866.0
251702840,18739.0
251709412,60672.0
251707719,63054.0
251700344,76072.0
251724908,59408.0
251706868,58269.0
251716221,53905.0
251704866,45306.0
251711462,65073.0
251713130,55959.0
251703413,56994.0
251725336,180112.0
251702054,51878.0
251723289,43473.0
251707030,70371.0
251707033,41922.0
251713556,61446.0
251723431,59474.0
251721039,59230.0
251721074,67183.0
251702813,164887.0
251717519,70652.0
251724122,66842.0
251707782,80684.0
251720907,60184.0
251702969,63963.0
251709488,44277.0
251722566,33535.0
251701991,223354.0
251721625,63302.0
251717878,64832.0
251716255,34556.0
251717950,66987.0
251711358,161926.0
251718111,71966.0
251700374,186914.0
251706423,65463.0
251703237,60434.0
251708164,222711.0
251743745,70121.0
251736611,79509.0
251733933,64146.0
251744064,60753.0
251737670,234767.0
251744280,171428.0
251740151,54409.0
251740104,62614.0
251732003,59655.0
251737350,58110.0
251743770,70714.0
251751070,58148.0
251736523,33172.0
251732226,58358.0
251745798,77652.0
251743590,67102.0
251726834,49073.0
251737153,63524.0
251752746,56792.0
251726895,55107.0
251730301,60219.0
251743773,62287.0
251745901,53212.0
251743923,62517.0
251743901,58840.0
251745958,61011.0
251728842,57201.0
251727147,180465.0
251736891,56192.0
251740769,81684.0
251749213,80318.0
251740242,33990.0
251732137,73976.0
251752992,159287.0
251746127,60449.0
251751331,151018.0
251740325,71806.0
251747563,57940.0
251747705,63469.0
251740608,21012.0
251726747,60560.0
251730188,65323.0
251728547,228097.0
251733255,64225.0
251742613,219202.0
251750493,33740.0
251742951,60506.0
251733782,54952.0
251737536,69827.0
251728771,74465.0
251730878,62758.0
251741575,56874.0
251740889,190109.0
251730616,214779.0
251734807,208446.0
251748537,145718.0
251735869,65716.0
251738898,56168.0
251726145,66901.0
251742157,62124.0
251729660,180411.0
251750352,60610.0
251734941,77879.0
251735376,66482.0
251731055,51892.0
251750023,21565.0
251738717,63809.0
251725978,61269.0
251746657,67392.0
251732890,76160.0
251732912,258798.0
251735648,20531.0
251735761,65637.0
251736866,44672.0
251740083,63938.0
251750431,178955.0
251726337,72059.0
251742614,63482.0
251736384,58940.0
251731617,76967.0
251730210,44389.0
251749227,68728.0
251737360,202637.0
251747653,63088.0
251736828,82448.0
251749727,58809.0
251741609,61422.0
251741561,70644.0
251740941,147493.0
251731234,62514.0
251745057,67661.0
251738385,81752.0
251742232,81698.0
251738486,70450.0
251729664,32721.0
251733167,314265.0
251752162,66651.0
251744845,44620.0
251735378,59618.0
251729401,77157.0
251732860,69291.0
251728730,80683.0
251736543,64624.0
251732150,65506.0
251727005,73956.0
251732213,49123.0
251744132,57665.0
251732241,64813.0
251747894,187494.0
251730594,154084.0
251752758,33218.0
251747573,78353.0
251733786,58039.0
251744028,75427.0
251745978,56763.0
251746245,164757.0
251738128,75497.0
251737215,61397.0
251741141,186190.0
251729068,84908.0
251749731,80893.0
251749756,65450.0
251748142,59902.0
251738106,33429.0
251732965,81416.0
251727946,64406.0
251734737,32921.0
251733082,63868.0
251746861,63788.0
251734765,52072.0
251728000,80962.0
251750293,220425.0
251739067,56696.0
251739068,56432.0
251726257,45967.0
251730212,51937.0
251736141,57325.0
251733673,64105.0
251740266,70890.0
251749255,61121.0
251743937,33635.0
251745974,56106.0
251732275,29401.0
251753060,32891.0
251730596,229869.0
251740273,31876.0
251733798,67679.0
251740445,66378.0
251752857,76777.0
251733865,48965.0
251745922,58229.0
251732163,64254.0
251748086,69313.0
251730856,57591.0
251732671,72071.0
251751658,64567.0
251748261,79682.0
251746521,67261.0
251749589,214987.0
251738720,70892.0
251746745,72136.0
251731263,192104.0
251750919,55457.0
251732126,71112.0
251744056,60924.0
251727131,73874.0
251744144,57035.0
251752711,58374.0
251728577,75278.0
251728683,38010.0
251730318,56067.0
251732103,57268.0
251752858,82954.0
251740520,32687.0
251741071,52603.0
251748090,38981.0
251729143,80228.0
251746363,63410.0
251732648,64154.0
251745176,48879.0
251734771,71313.0
251728010,70460.0
251748348,63456.0
251731296,57306.0
251738933,61962.0
251745174,168443.0
251729668,60188.0
251727016,54289.0
251740563,57673.0
251743976,74979.0
251733963,53524.0
251740815,51144.0
251749503,30273.0
251736837,48591.0
251743818,236853.0
251751354,201096.0
251737125,32653.0
251734922,72051.0
251741396,174322.0
251728116,49388.0
251746991,69402.0
251731160,64625.0
251729639,34854.0
251731445,163549.0
251750390,217605.0
251752172,167435.0
251738638,66871.0
251750000,60039.0
251727672,61478.0
251732804,192435.0
251727831,61280.0
251726039,71607.0
251729473,78839.0
251736758,60804.0
251726674,66262.0
251752651,77851.0
251728130,62364.0
251742615,55684.0
251741707,64528.0
251746467,33946.0
251738612,58352.0
251730748,36531.0
251725633,63180.0
251748070,179323.0
251748096,55693.0
251725663,53314.0
251749760,54386.0
251751554,65135.0
251739211,184886.0
251742092,64575.0
251729494,61756.0
251751936,67061.0
251746728,65733.0
251738281,80183.0
251738883,82755.0
251752115,44808.0
251748616,63574.0
251739154,54609.0
251739131,190191.0
251751752,62296.0
251746609,35478.0
251746695,75469.0
251726066,65971.0
251745062,44449.0
251745063,47428.0
251742880,47556.0
251743113,69636.0
251752553,76375.0
251744745,62709.0
251748242,57625.0
251730627,187640.0
251744509,41662.0
251746279,61404.0
251725602,59113.0
251730775,63311.0
251746303,82006.0
251737404,57313.0
251742421,72542.0
251733214,73566.0
251731071,59932.0
251748382,78091.0
251734595,44876.0
251741962,70303.0
251749126,58970.0
251748823,48584.0
251735750,56336.0
251747034,57582.0
251739363,58681.0
251752467,71069.0
251733592,44436.0
251744711,43746.0
251727586,72566.0
251737697,52652.0
251746471,57406.0
251748245,70497.0
251729277,66012.0
251746527,59993.0
251738616,79933.0
251734154,66560.0
251737201,67896.0
251727342,185643.0
251734288,77771.0
251738534,30704.0
251742217,73511.0
251750281,67572.0
251742348,62262.0
251733156,61916.0
251733186,73939.0
251739241,33819.0
251742522,62942.0
251741963,63703.0
251745691,64250.0
251743396,61634.0
251733638,67446.0
251739237,63027.0
251742971,79286.0
251745713,60776.0
251750536,70144.0
251728325,56934.0
251729968,32172.0
251751365,87596.0
251725508,215548.0
251727466,55783.0
251751558,78745.0
251746369,66342.0
251737498,56355.0
251732615,78617.0
251741600,154598.0
251734346,70760.0
251738370,66902.0
251739037,70179.0
251733190,79901.0
251731456,62886.0
251726300,306410.0
251741965,46103.0
251732813,57942.0
251741997,43182.0
251752627,145779.0
251733667,65693.0
251737056,54872.0
251729818,56323.0
251730109,59464.0
251730169,57933.0
251750896,61253.0
251747094,33172.0
251739442,29818.0
251744425,202393.0
251744463,148671.0
251734213,64039.0
251737385,71480.0
251725667,55739.0
251737387,322411.0
251741409,75449.0
251732684,72733.0
251748445,66868.0
251727841,78182.0
251739002,63207.0
251738705,69863.0
251743128,33193.0
251731860,44951.0
251749074,63544.0
251752587,46892.0
251739954,65661.0
251730172,68177.0
251750864,70043.0
